"","p_value","morans_test_statistic","morans_I","q_value","pseudotime_module"
"395",0.423844784607184,0.192067197369521,0.000603293454463137,0.850919438863987,1
"396",0.750994469487637,-0.677622524099644,-0.00605312533566946,0.862941139034135,1
"397",NA,NA,NA,1,1
"398",0.788087789390344,-0.799803903255249,-0.00742192527937717,0.877207286034853,1
"399",0.072998513164855,1.45381708174351,0.00993946828574743,0.319809813459978,1
"400",NA,NA,NA,1,1
"401",0.546475719573994,-0.116762121735021,-0.00149316310688254,0.850919438863987,1
"402",0.136918668620683,1.09426826987222,0.00811322261865783,0.474089346687352,1
"403",0.781920482683411,-0.778695623757429,-0.00702290001148837,0.874462918450165,1
"404",0.20154491359674,0.836115681580084,0.00596974152817666,0.595741130066939,1
"405",0.561716196864793,-0.155321830424212,-0.00205879133656599,0.850919438863987,1
"406",0.559193559319179,-0.148924914686239,-0.00210017293099197,0.850919438863987,1
"407",NA,NA,NA,1,1
"408",NA,NA,NA,1,1
"409",3.68822695319078e-11,6.51279624822116,0.0529933212796938,1.71427283385551e-09,1
"410",0.564050231378066,-0.16124614614606,-0.00183345253450684,0.850919438863987,1
"411",0.319153855638108,0.470066214545412,0.00294631660000968,0.747001466205996,1
"412",0.907020728188797,-1.32262972637008,-0.00119547571993223,0.933667664836152,1
"413",NA,NA,NA,1,1
"414",0.564753780352044,-0.163033016161471,-0.00179495983423236,0.850919438863987,1
"415",1.74070993812845e-19,8.95230294253073,0.0730587110561567,1.64330233537307e-17,1
"416",0.580089719215385,-0.20212300763271,-0.00196595608712914,0.850919438863987,1
"417",0.627323810868615,-0.324773663725011,-0.00322115603431582,0.850919438863987,1
"418",0.0586387338256614,1.56630398876224,0.0120607593200709,0.282196970497504,1
"419",0.949923602005938,-1.64411332519217,-0.0144214234058157,0.960165024523385,1
"420",0.150820157943189,1.0329221847343,0.00760522063890357,0.506066901975119,1
"421",0.93517340049843,-1.51547088137796,-0.013258824932737,0.950151308228034,1
"422",NA,NA,NA,1,1
"423",0.0911266841529487,1.33384893969602,0.00964306655220828,0.368634144153358,1
"424",0.889163834516517,-1.22209334110547,-0.0109845973929587,0.924313054750241,1
"425",0.286994271825287,0.562187108713571,0.00365898358963413,0.709599081646997,1
"426",NA,NA,NA,1,1
"427",0.210699253031863,0.803997348952981,0.00573490671082241,0.611588400548119,1
"428",0.556775399431516,-0.142798652737609,-0.00205963948898333,0.850919438863987,1
"429",0.0123518029684165,2.24600627564887,0.0159605877257776,0.0912981136245636,1
"430",0.755278240139082,-0.691194181788824,-0.00646667403216139,0.864220707485006,1
"431",0.0311850831459518,1.8636550164008,0.0142981465282296,0.180607824195563,1
"432",0.292383575281338,0.546434718119901,0.00355583070355377,0.717375268196334,1
"433",0.6265328189853,-0.322684275419507,-0.00297615746103044,0.850919438863987,1
"434",0.0174154986733707,2.11031773092218,0.0164201949725156,0.118267009254124,1
"435",0.450255605467272,0.125015586460889,0.000138350162437214,0.850919438863987,1
"436",NA,NA,NA,1,1
"437",NA,NA,NA,1,1
"438",NA,NA,NA,1,1
"439",NA,NA,NA,1,1
"440",NA,NA,NA,1,1
"441",0.422087632596469,0.196555668463082,0.00068516815173375,0.850919438863987,1
"442",NA,NA,NA,1,1
"443",0.561091376057863,-0.153736824868241,-0.00170421350934976,0.850919438863987,1
"444",0.591993630768089,-0.232676345785747,-0.00277327365056833,0.850919438863987,1
"445",NA,NA,NA,1,1
"446",0.595333630335009,-0.241286930909424,-0.0028679915307686,0.850919438863987,1
"447",0.223980712591896,0.758818018947693,0.00534225615709256,0.626293521090291,1
"448",0.292527464823933,0.546016013564266,0.00341421604620231,0.717631669461701,1
"449",0.368549899456629,0.335696429064443,0.00170487152782794,0.802747061338885,1
"450",0.287604005472849,0.560397977362236,0.00365724565882734,0.710817278854492,1
"451",0.140408744927951,1.07848473631861,0.00786869111231248,0.482779266387484,1
"452",0.00402901212110425,2.64962883538447,0.0203871132310929,0.0371875045091987,1
"453",0.702624565133472,-0.531964086039699,-0.00524104770572624,0.852105666367925,1
"454",0.617192371682862,-0.298115179275273,-0.00334670081198623,0.850919438863987,1
"455",NA,NA,NA,1,1
"456",0.747870829287303,-0.667804581916371,-0.00636983580506612,0.861928330377441,1
"457",0.12572275223975,1.14684544203133,0.00854612558780703,0.448477785027826,1
"458",0.825507703163076,-0.936560664550167,-0.00110714285714285,0.891272667758459,1
"459",0.0865312027301421,1.36242941649294,0.0103686765839767,0.357338468590576,1
"460",NA,NA,NA,1,1
"461",0.855264999335041,-1.05928500624046,-0.00951135109055973,0.907937323771162,1
"462",0.680207934335534,-0.468280332275119,-0.001,0.850919438863987,1
"463",0.782442042687626,-0.7804672204586,-0.00107142857142856,0.874462918450165,1
"464",0.108444773784674,1.23484136925051,0.0091477079151638,0.410782490302861,1
"465",NA,NA,NA,1,1
"466",0.973092708683645,-1.92832605764921,-0.0163569757940682,0.976953336577916,1
"467",0.554866885438706,-0.137967340553533,-0.00169756747005109,0.850919438863987,1
"468",0.890497609158334,-1.22917878384299,-0.0107313298933837,0.925073632411475,1
"469",0.144788354598877,1.05905065887213,-0.000650545634920642,0.492723911242351,1
"470",0.649926220943661,-0.385121285997312,-0.00391777552983277,0.850919438863987,1
"471",0.626542046585735,-0.322708641793714,-0.00317497323876528,0.850919438863987,1
"472",0.855521776951193,-1.06041366948233,-0.00913221482935886,0.90797527643344,1
"473",0.677286062563881,-0.460123085148777,-0.00462809833372728,0.850919438863987,1
"474",NA,NA,NA,1,1
"475",NA,NA,NA,1,1
"476",0.0444760107736414,1.70095189018999,0.0128206873851463,0.232793138838192,1
"477",NA,NA,NA,1,1
"478",0.718082562215937,-0.577154818336948,-0.00516494867627962,0.857081116690668,1
"479",NA,NA,NA,1,1
"480",0.00189689297933915,2.89481785829766,0.0229176614515279,0.0200355884542372,1
"481",0.92013527724384,-1.40598208193738,-0.0012145467953321,0.940435257193395,1
"482",0.825507703163076,-0.936560664550167,-0.00110714285714285,0.891272667758459,1
"483",NA,NA,NA,1,1
"484",NA,NA,NA,1,1
"485",0.0842146838275463,1.37726812048956,0.0104369806540265,0.351250663140122,1
"486",0.569700749658111,-0.175612348171399,-0.00191471235124883,0.850919438863987,1
"487",NA,NA,NA,1,1
"488",0.217557957312448,0.780467220458346,-0.000714285714285706,0.617425769912699,1
"489",0.0930559939455603,1.32216868000952,0.0100243477160136,0.374030489673088,1
"490",0.739371325632086,-0.641408443275127,-0.00584168719007838,0.859729738848307,1
"491",0.323431552872789,0.458124350106354,0.00288187109358302,0.751023355703988,1
"492",0.222472602931489,0.763869179373193,0.00518913139588672,0.624579616933204,1
"493",0.020942501398486,2.03466092198024,0.0159335035345468,0.135887598105561,1
"494",NA,NA,NA,1,1
"495",0.00203092079168287,2.87331868342525,0.0228305686777021,0.0212907806815086,1
"496",8.68940185968293e-31,11.4761812204085,0.0940487759431496,1.41357948110199e-28,1
"497",0.673403046594566,-0.44932960166732,-0.00440340415716377,0.850919438863987,1
"498",0.781714397360572,-0.777996281665886,-0.00680476192421453,0.874462918450165,1
"499",0.0044410383898563,2.61655994155712,0.0206603035881169,0.0402365586589666,1
"500",0.000721758477759294,3.1858053247389,0.0236689534214072,0.00901950580574371,1
"501",0.601310657605613,-0.256741043928402,-0.00273239395854632,0.850919438863987,1
"502",0.555722690301761,-0.140133364778366,-0.00171415511793884,0.850919438863987,1
"503",0.524299741192014,-0.0609481310686763,-0.000906802116519585,0.850919438863987,1
"504",0.682897407971663,-0.475816401346299,-0.00481502481400282,0.850919438863987,1
"505",NA,NA,NA,1,1
"506",0.0228526706460366,1.99810441416909,0.0155563747966839,0.14434819735145,1
"507",NA,NA,NA,1,1
"508",0.733808928589797,-0.624373776366892,-0.00103571428571428,0.858995531698475,1
"509",0.612277029046926,-0.285258712510503,-0.000958124529456048,0.850919438863987,1
"510",0.580045349091765,-0.202009494303259,-0.00252795716345611,0.850919438863987,1
"511",0.584172129295692,-0.212578501612482,-0.00213591487829425,0.850919438863987,1
"512",0.000421425816607543,3.33832480178845,0.0267279369432432,0.00576454833227434,1
"513",0.0812283528648585,1.39685657369273,0.0105908355460935,0.343517927062985,1
"514",1.18741712477339e-07,5.16731296113644,0.0418291278403613,3.53508823747894e-06,1
"515",0.496417119612112,0.008981070018388,-0.000820271457136531,0.850919438863987,1
"516",0.576087032816142,-0.191893110263656,-0.00201278509446206,0.850919438863987,1
"517",0.0804289388509736,1.40219214148801,0.0104529569492619,0.341270439186013,1
"518",0.63238347506931,-0.338172696777082,-0.00330796971047494,0.850919438863987,1
"519",NA,NA,NA,1,1
"520",0.00076530423280513,3.16881678674204,0.0252069973915224,0.00936849483767116,1
"521",0.0437693100300429,1.70852689659188,0.0131434175982246,0.229952949465796,1
"522",0.921583154388222,-1.41580129197656,-0.0124457299323709,0.941160533207411,1
"523",0.945229672549416,-1.60026117998223,-0.0140885800518394,0.956463658438874,1
"524",0.0517749438235534,1.62788209982678,0.0125539488657155,0.258945779979452,1
"525",NA,NA,NA,1,1
"526",0.421765971185866,0.197377747033298,0.000737111739956333,0.850919438863987,1
"527",0.0772307330034902,1.42394820526796,0.0108841859122203,0.333051823745229,1
"528",0.473565972675115,0.0663088400801871,-0.000689836594669905,0.850919438863987,1
"529",NA,NA,NA,1,1
"530",0.587026371575757,-0.219902284806816,-0.00217710743350286,0.850919438863987,1
"531",NA,NA,NA,1,1
"532",NA,NA,NA,1,1
"533",0.440544226419078,0.149589550587897,-0.000858630952380954,0.850919438863987,1
"534",0.00353651159540271,2.69338645784346,0.0213507740892435,0.0332998662884948,1
"535",0.0432525489189431,1.71412866772637,0.0127222600158011,0.227961076454482,1
"536",0.760113520065855,-0.706667775128263,-0.00668644178991041,0.866403141861883,1
"537",NA,NA,NA,1,1
"538",0.55736847434707,-0.14430066741156,-0.00185284092007635,0.850919438863987,1
"539",NA,NA,NA,1,1
"540",0.115112661807746,1.19977863561541,0.00901630556311571,0.425167787986444,1
"541",0.381991773487981,0.300253830893431,0.00141395922522629,0.813451392350516,1
"542",NA,NA,NA,1,1
"543",0.10977368438414,1.22773258834548,0.00925532757084527,0.414008803452499,1
"544",0.200008591775993,0.841590544881298,0.00600998042766942,0.5929314256685,1
"545",0.0985349204859423,1.28994475247538,0.00957984834216371,0.387504047324384,1
"546",0.762986797698528,-0.71594322835834,-0.00627172416893439,0.867883925747417,1
"547",8.35961722831901e-07,4.78950606581031,0.0386830625708272,2.14222539943702e-05,1
"548",0.735939743242237,-0.630877669870587,-0.00103720238095238,0.858995531698475,1
"549",0.0286062664595769,1.90168358660169,0.0147560707386435,0.170887270456882,1
"550",NA,NA,NA,1,1
"551",0.121892329879793,1.16557910553673,0.00832520034527017,0.439719115437964,1
"552",NA,NA,NA,1,1
"553",0.171198578844974,0.94943944286331,0.00692686807044649,0.546085102688274,1
"554",0.674439107605949,-0.452204336020469,-0.00423504088192719,0.850919438863987,1
"555",0.439144844314157,0.153137696911005,0.000372554731930581,0.850919438863987,1
"556",0.693352227059794,-0.505374898376136,-0.00491649244064261,0.851158826725576,1
"557",NA,NA,NA,1,1
"558",0.95898521178724,-1.73902948660718,-0.0148136063165026,0.966250653031218,1
"559",0.581534959318123,-0.20582183900009,-0.00203360752921087,0.850919438863987,1
"560",4.86468568787266e-76,18.416262664559,0.151393330996654,2.95448577443467e-73,1
"561",0.000701435543399463,3.19405968784925,0.0254555282009434,0.00880176005560483,1
"562",0.783033503254176,-0.782479219007066,-0.00707212905638474,0.874787549722491,1
"563",0.0141172915415253,2.19401149634936,0.0172482607044315,0.100909004270926,1
"564",0.323693085724292,0.457396372179447,0.00288167435170036,0.751202142643816,1
"565",4.07811709364361e-09,5.76519735349926,0.0466002136659881,1.4772026530057e-07,1
"566",0.595845570298156,-0.242608288920963,-0.00240932488328839,0.850919438863987,1
"567",0.746378350946052,-0.663136246670478,-0.00588848261519051,0.861460379718552,1
"568",0.554791668103088,-0.137776998138709,-0.00169863969609704,0.850919438863987,1
"569",0.653564245528061,-0.394961218787916,-0.00414194783607644,0.850919438863987,1
"570",NA,NA,NA,1,1
"571",NA,NA,NA,1,1
"572",NA,NA,NA,1,1
"573",0.300293787589548,0.52355573619234,0.00341798024119677,0.726159505297319,1
"574",0.071844604020308,1.46218979243683,0.0111549304247462,0.316491461617508,1
"575",0.704943647982514,-0.538672714647678,-0.00491174553164665,0.853086694091485,1
"576",NA,NA,NA,1,1
"577",0.115699474367676,1.19676298678537,0.00897538411143691,0.426298164404259,1
"578",0.070788082986669,1.46994678912783,-0.00055653232206027,0.313733610317954,1
"579",0.59842600058366,-0.249275089641271,-0.00228646311993565,0.850919438863987,1
"580",0.174492296836915,0.936560664550203,-0.000678571428571429,0.549282938557153,1
"581",0.543896540859167,-0.110255285139153,-0.00150411946350117,0.850919438863987,1
"582",0.561023134373016,-0.15356373718048,-0.00169602281495118,0.850919438863987,1
"583",0.588193827275086,-0.222901273196595,-0.00216594017937509,0.850919438863987,1
"584",NA,NA,NA,1,1
"585",0.00369444414284539,2.67878925263345,0.0211047231022745,0.0345592608222761,1
"586",0.871383069454643,-1.13295330973576,-0.0100538065066636,0.91433998649295,1
"587",1.39497950523724e-13,7.30416400894494,0.0593690580583223,8.5577530590648e-12,1
"588",0.260551170707449,0.641647103919238,-0.000746047850958572,0.680023253157101,1
"589",5.5526129786029e-07,4.87096900871858,0.0393300708036279,1.47047396032187e-05,1
"590",0.949994231453516,-1.64479769787466,-0.00126918796998378,0.960165024523385,1
"591",0.200509758944907,0.839801810999394,0.00601006460649566,0.593547978550156,1
"592",0.0931364691637706,1.32168538205219,0.0100085480730719,0.374086069509564,1
"593",0.485757595285958,0.0357080012192207,-0.000603905282123431,0.850919438863987,1
"594",0.791370984080888,-0.811187449615665,-0.0071173249871203,0.877695357313962,1
"595",0.437979682939917,0.156093444091711,-0.000857142857142855,0.850919438863987,1
"596",0.583502016832276,-0.210860706561742,-0.0026290456535227,0.850919438863987,1
"597",0.0507494103486307,1.63763038461983,0.0124498828456025,0.254936381734781,1
"598",0.470380886947329,0.0743124460560497,-0.000309529922534096,0.850919438863987,1
"599",0.366843910339955,0.340224033232245,0.00185548675026976,0.801138205249188,1
"600",0.501732667763355,-0.0043431676604008,-0.000927306479009602,0.850919438863987,1
"601",NA,NA,NA,1,1
"602",NA,NA,NA,1,1
"603",NA,NA,NA,1,1
"604",NA,NA,NA,1,1
"605",0.978059633566995,-2.01522830679449,-0.0174715784539923,0.98052798480389,1
"606",0.564840472800124,-0.163253233101316,-0.00223671210224797,0.850919438863987,1
"607",0.37167435525253,0.327422024559784,0.00181025604347352,0.805526842423686,1
"608",NA,NA,NA,1,1
"609",0.834607536294447,-0.972534063091715,-0.00111537359509022,0.895451025278814,1
"610",0.172303145374148,0.945103006151376,0.00637026018416012,0.547833371772121,1
"611",0.567601574133378,-0.170271209972331,-0.00187228218707616,0.850919438863987,1
"612",0.58540163166693,-0.215731896657424,-0.00212289888928611,0.850919438863987,1
"613",0.0377481352784931,1.7774375906732,0.0128441406643373,0.207708035524055,1
"614",0.000452176472775033,3.31870691238087,0.0184309153030616,0.00614366542428121,1
"615",0.800713936757201,-0.844174097795368,-0.00782416114319922,0.881222499162552,1
"616",0.304403344421015,0.511777571793331,0.00313554904584307,0.731210143091747,1
"617",0.603644299873608,-0.262791353543225,-0.00302867480236592,0.850919438863987,1
"618",0.232367819942867,0.731071240310752,0.0049344071984559,0.63940255518495,1
"619",0.00394682361174432,2.65658532632659,0.0209979384126328,0.0365959929801433,1
"620",0.89120276614015,-1.23294987007279,-0.00117495690808048,0.925539598693827,1
"621",0.729777771671261,-0.612141024879046,-0.00535800298507452,0.858995531698475,1
"622",0.298025873749876,0.530086804554898,0.00330599888842158,0.723811172983569,1
"623",NA,NA,NA,1,1
"624",0.573080301240676,-0.18422187738805,-0.00196554573945669,0.850919438863987,1
"625",0.569634517278163,-0.17544375086842,-0.00232784431660389,0.850919438863987,1
"626",0.213841483244824,0.793162819697723,0.00516364277560129,0.617425769912699,1
"627",0.0141332532589596,2.19356764574115,0.017208967005082,0.100983480148331,1
"628",0.92075069673693,-1.41013912498664,-0.012203430387829,0.940761108547803,1
"629",0.521683100561891,-0.0543782604433754,-0.00133668587515828,0.850919438863987,1
"630",0.873063196683093,-1.14099114813894,-0.0102511496271229,0.915321878657615,1
"631",0.726981761400989,-0.60370998088987,-0.00565105433874082,0.858995531698475,1
"632",0.54278498785548,-0.107452477675858,-0.00176131609068069,0.850919438863987,1
"633",0.282879576288486,0.574308360584804,0.00376141225248065,0.705511120082941,1
"634",0.584044724111408,-0.21225185755233,-0.00263643913500474,0.850919438863987,1
"635",0.0538315624767837,1.60878608330386,0.0122658876614836,0.266018732933821,1
"636",0.113718604657614,1.20698684726453,0.00876495513630984,0.422798297765528,1
"637",0.0143470868536676,2.18766279968013,0.0168841556699952,0.10207103571801,1
"638",NA,NA,NA,1,1
"639",0.0474929017167252,1.66966428663117,0.0113150204423046,0.24235736887862,1
"640",0.79827458857086,-0.835474101597011,-0.00765139800256362,0.880048587387975,1
"641",0.403258620080061,0.244921466226506,0.00112170764284166,0.836830530507825,1
"642",0.706087867860937,-0.541991641074762,-0.0053543201510263,0.853207059824558,1
"643",NA,NA,NA,1,1
"644",0.563462466231789,-0.15975373815423,-0.00181229273202618,0.850919438863987,1
"645",NA,NA,NA,1,1
"646",NA,NA,NA,1,2
"647",0.191405063636848,0.872730246725478,0.00629484991657823,0.577002028369189,2
"648",0.360743418610283,0.356472374269542,0.00203998293146085,0.794239879651817,2
"649",0.770497496716265,-0.740486241379905,-0.00694097840719556,0.871411211860947,2
"650",0.299514511487969,0.525797339908914,0.00343646410591744,0.725492475313852,2
"651",0.0411255786261335,1.73777108651297,0.0120285486961713,0.219867383382674,2
"652",NA,NA,NA,1,2
"653",0.00696778758339598,2.45891978228014,-0.000330254631496843,0.0580755213950022,2
"654",0.547477000287311,-0.119289503106658,-0.00184832362146796,0.850919438863987,2
"655",0.562020317060075,-0.156093444091691,-0.000928571428571429,0.850919438863987,2
"656",0.015972571639391,2.14509636174956,0.0161859343455423,0.110318519814141,2
"657",0.349198599515974,0.387484984519508,0.00217591439347536,0.780473214356383,2
"658",0.0305258163323745,1.87312132910048,-0.0004642857142857,0.177689477257395,2
"659",0.61068897179311,-0.281115182719614,-0.00314367158759358,0.850919438863987,2
"660",0.00160589749948212,2.94670495015277,0.0234202414570109,0.0173852955677744,2
"661",0.59190588513444,-0.232450370984269,-0.00245154732461994,0.850919438863987,2
"662",0.189698001752228,0.879009723921468,0.0063654280401111,0.574040457054576,2
"663",5.61290494648463e-05,3.86244444474074,0.0310432187193263,0.000974901126071972,2
"664",0.179082140056667,0.918868648641244,0.0063256677379751,0.557566061488802,2
"665",0.147581400726746,1.04686292936078,0.0076967364821644,0.497950578007649,2
"666",0.59769518571338,-0.247385844078207,-0.000949459191511335,0.850919438863987,2
"667",0.735919195900805,-0.630814825988463,-0.00609511139596563,0.858995531698475,2
"668",0.852376056440319,-1.04667849117053,-0.00950860460373324,0.906084699436559,2
"669",0.564280404900345,-0.161830682716441,-0.00183535786565387,0.850919438863987,2
"670",0.667114604413279,-0.431959579343926,-0.00440804679040113,0.850919438863987,2
"671",2.08580771921772e-05,4.09776329284467,0.0328225502045262,0.00041263210254231,2
"672",NA,NA,NA,1,2
"673",NA,NA,NA,1,2
"674",NA,NA,NA,1,2
"675",NA,NA,NA,1,2
"676",NA,NA,NA,1,2
"677",0.780796315997262,-0.774885420376801,-0.00705917188715567,0.874462918450165,2
"678",0.717260466401579,-0.574722382869161,-0.00533360369057983,0.856653963564592,2
"679",0.570185652600756,-0.176846841349119,-0.00192864007981756,0.850919438863987,2
"680",0.0183217655430084,2.08971363893841,0.0158924220573547,0.122593671756743,2
"681",0.266191071410238,0.624373776366783,-0.000750000000000005,0.684255265391477,2
"682",0.800404630852085,-0.843067420572468,-0.0078062774409833,0.881170536200905,2
"683",0.555872457139135,-0.140512488831385,-0.00205088382856184,0.850919438863987,2
"684",0.322091666048345,0.461857752641945,0.00287418943816388,0.749632414955635,2
"685",0.0683032048316298,1.48854809011381,0.0113920752256389,0.306976909726763,2
"686",0.375790543130667,0.316555262812479,0.00165161737851181,0.808217804744581,2
"687",0.00625370958771774,2.49749510546723,-0.000321428571428569,0.0532442003215968,2
"688",0.591075113875134,-0.230311439295182,-0.00243766616757428,0.850919438863987,2
"689",NA,NA,NA,1,2
"690",0.562020317060098,-0.156093444091749,-0.000928571428571428,0.850919438863987,2
"691",0.568572228707012,-0.172740328652492,-0.00202579936890554,0.850919438863987,2
"692",0.00665133427318886,2.47556193822841,0.0195157756056973,0.0561052363229171,2
"693",0.760124332363627,-0.706702564943104,-0.0010545511682934,0.866403141861883,2
"694",0.963539328039469,-1.7933226738521,-0.0153755452033846,0.969766699269686,2
"695",NA,NA,NA,1,2
"696",0.0324912273470322,1.84537880103855,0.0134879478207042,0.186336217268784,2
"697",0.110784008160154,1.22236926575264,0.00918393727084676,0.416530263588241,2
"698",0.709701540362705,-0.5525130159315,-0.00510084713032668,0.854106868254441,2
"699",0.545639233126869,-0.114651277928192,-0.00159606553977766,0.850919438863987,2
"700",0.0212182097525301,2.02921477319197,-0.000428571428571424,0.136613655855422,2
"701",0.171423509953517,0.948554935763776,0.00688986141065849,0.546611192046391,2
"702",0.388496962166903,0.283238621460327,0.0014469036996748,0.820495496775353,2
"703",0.0319053955285227,1.85349954671206,0.0140303554922102,0.183735823825723,2
"704",0.0616821954158182,1.54080443051463,0.0101918808522699,0.286619472740004,2
"705",0.613502355756974,-0.288459159422202,-0.00281378003815931,0.850919438863987,2
"706",NA,NA,NA,1,2
"707",NA,NA,NA,1,2
"708",0.0399926005399697,1.75077194443509,0.0114997234049624,0.215645215104542,2
"709",0.281251068321871,0.579128995448889,0.00387935818587241,0.703803662247561,2
"710",1.11990427905438e-12,7.01867577388726,0.0570851683290727,6.10917843244636e-11,2
"711",0.587296747231255,-0.22059665537334,-0.00212830653948163,0.850919438863987,2
"712",0.0371293625053691,1.78501597936107,0.0138142864114314,0.205233438314818,2
"713",1.03243981707509e-05,4.2577572757718,0.0340915658627773,0.000220528176636672,2
"714",0.0263954118676457,1.93662807343767,0.0151139818437876,0.161384028264599,2
"715",0.103679496020587,1.26086083214725,0.00933875179961764,0.400306894846604,2
"716",NA,NA,NA,1,2
"717",0.914027904767886,-1.36598334667869,-0.0118868664911382,0.938309085855171,2
"718",0.0658478435125188,1.50744868753012,0.0112790818982556,0.299600836533377,2
"719",NA,NA,NA,1,2
"720",3.32515078050084e-12,6.86497474862673,0.0558989304361613,1.76630458369461e-10,2
"721",0.0711608239032203,1.46720003359892,0.0110750048622475,0.314620289132898,2
"722",NA,NA,NA,1,2
"723",0.729218036430181,-0.610449740480437,-0.00536556562163997,0.858995531698475,2
"724",0.268333723144712,0.617860276085675,0.004214729535043,0.686952428789749,2
"725",0.0158345168577351,2.14856329765881,0.0157986064226078,0.109844619847938,2
"726",0.00267709035208469,2.78491469460551,0.0221033846954199,0.0266723723314115,2
"727",0.83481272376033,-0.973359716752743,-0.00867026367326544,0.895512971852412,2
"728",NA,NA,NA,1,2
"729",0.0470921618314057,1.67372670106132,0.0129407430956344,0.241016626002307,2
"730",0.0424524065092582,1.72290993732935,0.0133281885414525,0.225242529586105,2
"731",NA,NA,NA,1,2
"732",0.281749084077365,0.577653368118307,0.00373414198530933,0.70398632911267,2
"733",0.138843412583596,1.08553035886545,0.00805226641150136,0.478661679711092,2
"734",5.51784475496767e-05,3.86661398712847,0.0238544267092028,0.000961138923857658,2
"735",NA,NA,NA,1,2
"736",0.503190685478069,-0.00799794770163993,-0.000956803867790366,0.850919438863987,2
"737",NA,NA,NA,1,2
"738",0.535819090082846,-0.0899061174323591,-0.00140317745488104,0.850919438863987,2
"739",0.00741896259814188,2.43631090296298,0.0177819670375955,0.0611091765543151,2
"740",0.369200272597175,0.333972188619127,0.00175468514400761,0.803421248555915,2
"741",NA,NA,NA,1,2
"742",NA,NA,NA,1,2
"743",0.624571754856111,-0.317510214248771,-0.00345581630615083,0.850919438863987,2
"744",0.732187960057006,-0.619443730786788,-0.00592293673530978,0.858995531698475,2
"745",0.681057531003054,-0.470658061272352,-0.00422601215111118,0.850919438863987,2
"746",NA,NA,NA,1,2
"747",0.739793408145987,-0.642708624556043,-0.00619107286666043,0.859740710177956,2
"748",NA,NA,NA,1,2
"749",0.112915803448793,1.21116647936993,0.00899632745529799,0.420807105509719,2
"750",0.0163138448047044,2.13663501173434,0.0166033322093772,0.112334940416369,2
"751",0.642486353566919,-0.365112684296116,-0.00316235884389915,0.850919438863987,2
"752",0.862727151987786,-1.09265410864195,-0.00114285714285715,0.909131793477074,2
"753",7.80410078500862e-59,16.1303702162717,0.132448506469681,3.15979369561905e-56,2
"754",0.0146268784335806,2.18004998105419,0.0169295147848445,0.103175271025876,2
"755",0.842011754692108,-1.00276037728863,-0.00900490475200399,0.899801324089719,2
"756",0.725494086325154,-0.59924153729859,-0.00575797448208423,0.858995531698475,2
"757",0.431832168706009,0.171711508903343,0.000480642696377989,0.850919438863987,2
"758",0.17449229683691,0.936560664550221,-0.000678571428571425,0.549282938557153,2
"759",0.246551660361381,0.685381332356884,0.00461043940549134,0.660348457615819,2
"760",0.741265032357072,-0.647250340936821,-0.00610442528774242,0.859916521682532,2
"761",0.672222217573247,-0.446057703010958,-0.00456822230833777,0.850919438863987,2
"762",0.562993190717401,-0.15856244546901,-0.00182117170160193,0.850919438863987,2
"763",0.0285869534121933,1.90197894824242,0.014728542217677,0.170827907894445,2
"764",0.00582707392076859,2.52244709718474,0.0197587955048571,0.0501982443670939,2
"765",0.298579720381624,0.528489776895803,0.00333338444505431,0.724287379224228,2
"766",0.564582258306177,-0.162597337595481,-0.000930059523809524,0.850919438863987,2
"767",0.544924627431193,-0.112848400757615,-0.00153635375301893,0.850919438863987,2
"768",NA,NA,NA,1,2
"769",0.269006693099539,0.615819908671819,0.00397408814816307,0.688191792793261,2
"770",0.868001465122665,-1.11699358104446,-0.00999645101103308,0.912420625081345,2
"771",0.319215078665793,0.469894831211188,0.00292768589235399,0.747001466205996,2
"772",0.578602924378664,-0.19832070745223,-0.00252657321857242,0.850919438863987,2
"773",0.717294888481965,-0.574824163408624,-0.00555484575220114,0.856653963564592,2
"774",0.000807077704098672,3.15333664610319,0.0248464901646452,0.00977073473001847,2
"775",NA,NA,NA,1,2
"776",0.275177975636193,0.5972268258741,0.00385737262716831,0.695580288026004,2
"777",0.41431889655584,0.216448976652566,0.000857214001106381,0.84866669985918,2
"778",NA,NA,NA,1,2
"779",0.643250492765517,-0.367160884478523,-0.00385779656702841,0.850919438863987,2
"780",0.00020006988111604,3.53999160362802,0.028351577526151,0.0030301523141598,2
"781",0.0239288255899217,1.9786302506753,0.0151132234489005,0.149719506266612,2
"782",0.578458704493637,-0.197952035708846,-0.00220159558843439,0.850919438863987,2
"783",0.885469789821066,-1.20278270205772,-0.0106989883526224,0.922111315188604,2
"784",0.701643545260378,-0.529133405383611,-0.00509997410985454,0.852105666367925,2
"785",0.00150960427436611,2.96577543774243,-0.00021428571428569,0.0165095977664921,2
"786",NA,NA,NA,1,2
"787",0.172575630344198,0.944035983201077,-0.000676861070601877,0.547833371772121,2
"788",0.676878718852902,-0.458988307935922,-0.00409440212990101,0.850919438863987,2
"789",0.752922913139413,-0.683716545248167,-0.0061142323564585,0.86354371631626,2
"790",0.594835680702102,-0.240002087125467,-0.00286239096751519,0.850919438863987,2
"791",0.0775702943929465,1.42160625203737,0.00958536673965712,0.334120747952597,2
"792",0.619869281413506,-0.305137492393858,-0.00302863511734281,0.850919438863987,2
"793",NA,NA,NA,1,2
"794",0.494002281487169,0.0150346171917645,-0.000772325755804077,0.850919438863987,2
