,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Z1,Z2
Chd6,0.26589128,0.06393354,0.05050537,0.21362649,0.9027899,-0.22001357,-0.09339024,-0.17745993,-0.18709,-0.18521242,-0.19012122,-0.1895762,-0.24081047,-0.29068422,-0.2962349,-0.31277823,-0.38961947,-0.26882732,-0.94613975,-1.054158329963684,0.6496293544769287
Srsf6,-0.47758174,-0.55318,-0.5161565,-0.56594956,-0.7826383,-0.62874734,-0.5679523,-0.5811048,-0.56724584,-0.5753851,-0.6024815,-0.6447969,-0.6674693,-0.6242729,-0.5835239,-0.6720864,0.6284235,0.26974112,-0.9648389,0.57923424243927,-1.0317621231079102
Gdap1l1,-0.70425594,-0.7354087,-0.71438915,-0.89252114,-1.0164378,-0.96562487,-0.963738,-0.9378914,-0.8095491,0.99205893,-0.95806485,-0.97128993,-0.9322482,-0.9630403,-0.9674724,-0.9731867,-0.9803602,-0.9840185,-0.9873002,1.0783822536468506,0.06750300526618958
Serinc3,-0.38456976,-0.29225135,-0.29836255,-0.2327782,-0.39625418,-0.2438397,-0.31527674,-0.28977764,-0.23398893,-0.23249607,-0.22200833,-0.24070422,-0.21240379,-0.14265984,-0.08808769,-0.033015154,0.018961132,0.014991075,0.36412156,-0.281019002199173,-2.6865150928497314
Pkig,-0.64988714,-0.63316107,-0.63902307,-0.63960415,-0.6349672,-0.6489289,-0.67412096,-0.65874296,-0.67346275,-0.6882768,-0.7012488,-0.7181595,-0.74078614,-0.76125824,-0.75818706,-0.7429075,-0.764111,-0.7964565,0.99889773,0.7949575185775757,-2.5720295906066895
Zmynd8,-0.08114229,-0.13478552,-0.13558573,-0.3822109,0.96836466,-0.065954104,-0.12451424,-0.27514356,-0.3190015,-0.3481117,-0.37119502,-0.3955369,-0.42612767,-0.44569325,-0.4420883,-0.4557892,-0.5015987,-0.3484016,-0.95831555,-1.39986252784729,1.4264024496078491
Ncoa3,-0.553662,-0.52075946,-0.53322506,-0.5171816,-0.5088202,-0.5161812,-0.55419415,-0.52804244,-0.54510874,-0.56382436,-0.581228,-0.60355616,-0.63306683,-0.66097105,-0.66754156,-0.6653881,-0.6997351,-0.73643684,1.0044626,0.5178840160369873,-2.52987003326416
Prex1,-0.42284888,-0.34981298,-0.33719963,-0.31837386,-0.29536903,-0.30830663,-0.3601545,-0.32852912,-0.3524632,-0.37806517,-0.4051745,-0.43653232,-0.47746903,-0.5208898,-0.5476877,-0.5648544,-0.60357976,-0.6482361,0.96085334,0.13169720768928528,-2.336756467819214
Stau1,0.42282403,0.20154367,0.13856879,-0.2735607,-0.90067255,-0.14903216,-0.05564046,-0.08487348,-0.1332441,-0.16023503,-0.1450981,-0.18387456,-0.051348455,0.13395941,0.49296355,-0.21023141,-0.45674545,-0.24133961,-0.98190755,-0.12080550193786621,-0.4242560863494873
Ptpn1,0.30544376,0.10446656,0.080297425,-0.29957473,-0.85117483,-0.22656994,-0.12064199,-0.16211523,-0.19843306,-0.24092765,-0.22587769,-0.2521088,-0.27462178,-0.2674284,-0.15006463,0.6943454,-0.22989608,-0.20620309,-0.99185747,-0.04857043921947479,-0.6037577986717224
Pmepa1,0.7049486,0.48812336,0.45726418,0.5276374,-0.7569693,0.3109702,0.40424675,0.2642082,0.2590921,0.23287593,0.30381787,0.19931412,0.2772556,0.25572017,0.3063124,0.29535255,-0.0008387938,0.120161325,-0.95216626,-0.7840135097503662,-0.6482158899307251
Ctsz,-0.092993245,-0.030937701,0.087619245,-0.15320824,0.5893362,0.44923693,0.33851624,0.3136271,0.3894052,0.30098897,0.2682589,0.20427673,0.23591103,0.22827384,0.23554689,0.22093417,-0.16371669,0.08492516,-0.9495109,-2.5531363487243652,0.04929596185684204
Gm14419,-0.65971786,-0.68930894,-0.6723011,-0.84204084,-0.99361354,-0.9225461,-0.9310377,-0.92438954,-0.8742488,-0.3481899,0.73333615,-0.98129684,-0.97146004,-0.92811805,-0.9585187,-0.95917207,-0.9680038,-0.9746086,-0.9795596,1.034174919128418,-0.015560895204544067
Dido1,-0.55061406,-0.62133956,-0.59252876,-0.75024205,1.031469,-0.5825508,-0.5717123,-0.60251033,-0.63518196,-0.65316874,-0.67805177,-0.7024834,-0.7229478,-0.7414149,-0.7588424,-0.7663988,-0.7262979,-0.83100766,-0.92868793,0.7797800302505493,0.8816772699356079
Samd10,-0.67231554,-0.8022673,-0.72720027,-0.80553985,-0.92016286,0.9945907,-0.7787393,-0.8994001,-0.84215444,-0.8856109,-0.9004166,-0.9127389,-0.92437357,-0.93842393,-0.9539419,-0.9681168,-0.9788005,-0.98552567,-0.9888821,0.9532043933868408,0.6392383575439453
Pcmtd2,-0.48844975,-0.5582624,-0.5094781,-0.70805585,0.97017395,-0.4751112,-0.50603145,-0.53362817,-0.55016124,-0.5656493,-0.5911204,-0.6174912,-0.63992685,-0.6574775,-0.6760079,-0.7026457,-0.6521659,-0.7095332,-0.9640958,0.6971091032028198,0.8558990955352783
Pag1,0.7740855,0.5552441,0.5012843,0.5152923,0.40818125,0.26351672,0.45563918,0.36338496,0.28634542,0.26602057,0.29637212,0.23344032,0.12541926,-0.039476477,-0.03854099,-0.05112589,-0.25352347,-0.09204392,-0.9635039,-1.0136359930038452,-0.3201233744621277
Gm16337,0.542365,0.3151642,0.25812107,-0.049056202,-0.89559925,0.0093645975,0.099063136,0.039531253,0.018456835,-0.05127603,0.028135069,-0.0646234,-0.007587388,-0.00937926,0.029192261,0.15372877,0.42552567,0.05200138,-0.9848408,-0.3734525442123413,-0.6625456809997559
Ythdf3,0.41286945,0.17446429,0.13525888,-0.24165355,-0.86023325,-0.14947426,-0.035688795,-0.087148055,-0.09966345,-0.1887054,-0.15680861,-0.20058621,-0.20319374,-0.17844866,-0.16959119,-0.13283008,0.61437863,0.32885832,-0.96950084,-0.24522317945957184,-0.8581802845001221
Hps3,0.791792,0.5406721,0.5092787,0.6970056,-0.5546703,0.3751067,0.4672805,0.32969332,0.31297183,0.21955371,0.29867908,0.18710789,0.11346688,-0.08113578,-0.056662902,-0.14064561,-0.283602,-0.1301292,-0.9708429,-0.7382333278656006,-0.29050448536872864
Tbl1xr1,0.42032063,0.19378409,0.16592434,0.24957922,0.8902161,-0.08164573,0.02544263,-0.051450655,-0.07240464,-0.06647168,-0.05973223,-0.07152115,-0.15461767,-0.23891114,-0.23996888,-0.2421013,-0.33007336,-0.21605901,-0.95111924,-1.1027053594589233,0.3507450520992279
Fndc3b,0.24221973,0.06269901,0.045844495,-0.13374478,0.936911,0.13601609,0.012397449,-0.071994156,-0.06959872,-0.075295314,-0.05764067,-0.09204544,-0.1651549,-0.23889826,-0.22891445,-0.22758277,-0.31738806,-0.20314457,-0.9488644,-1.518484354019165,0.5884798765182495
Pld1,0.36358643,0.16912854,0.1405865,0.0049815103,0.9383805,0.1435222,0.088811494,0.002948001,0.0029005036,0.003571853,0.02462497,-0.012765668,-0.09104359,-0.18841217,-0.17828001,-0.17633581,-0.288149,-0.16690637,-0.9515477,-1.4454352855682373,0.3264089822769165
Mecom,-0.7338854,-0.84241325,-0.8815962,-0.989271,-0.96241397,-0.92072153,0.8390848,-0.76949984,-0.9665585,-0.91046077,-0.95526487,-0.965689,-0.969475,-0.9780671,-0.9834866,-0.98791784,-0.99297756,-0.9981875,-1.0028086,1.1317538022994995,0.47310271859169006
Phc3,0.028189547,-0.08172852,-0.08915384,-0.19198059,1.0592964,-0.19283666,-0.1281326,-0.27773827,-0.28733677,-0.29962438,-0.31505704,-0.32857966,-0.36296684,-0.39006287,-0.3880769,-0.40226793,-0.4606927,-0.32226503,-0.9484094,-1.2185392379760742,1.106666088104248
Skil,0.66967875,0.4413011,0.38498938,0.25052398,-0.9366049,0.1829595,0.26090747,0.15417954,0.14967749,0.10051697,0.16451529,0.10093902,0.24390742,0.20938154,0.23346242,0.077269286,-0.2433614,-0.056855187,-0.9692132,-0.5286843776702881,-0.4880315959453583
Zmat3,-0.89049995,-0.8807996,-0.8242183,-0.8673167,-0.85674596,-0.89192116,-0.90068257,-0.8927773,-0.89711964,-0.9011646,-0.9050541,-0.9116339,-0.92474985,-0.93875414,-0.93066424,-0.90846175,-0.90454155,-0.89462507,1.0099021,1.6916680335998535,-2.7814271450042725
Ttc14,0.70709366,0.48310566,0.44428337,0.4829228,-0.8248701,0.28442225,0.36867458,0.23213619,0.23208144,0.19685178,0.2660275,0.17141983,0.26833832,0.23490809,0.27086312,0.24479915,-0.11169243,0.04767291,-0.9580986,-0.7061350345611572,-0.580274224281311
Fxr1,0.7354718,0.48259884,0.43239874,0.36441773,-0.9220075,0.2662357,0.32297766,0.21413258,0.24365962,0.1718652,0.25827545,0.15534183,-0.0037781,-0.23573135,-0.22141184,-0.2580908,-0.333565,-0.18629025,-0.97452253,-0.49560439586639404,-0.20008444786071777
Atp11b,-0.22807084,-0.3369485,-0.3097931,-0.54149985,-0.90054977,-0.6251547,-0.49303418,-0.5201084,-0.53989893,0.5369375,-0.005365044,-0.60473055,-0.65710855,-0.7507183,-0.7282905,-0.7218683,-0.69761974,-0.8109273,-0.93159217,0.579157829284668,0.06568917632102966
Nudt6,-0.5204922,-0.60178834,-0.5668621,-0.65516216,-0.88779235,-0.7226365,-0.6635847,-0.68838584,-0.6842606,-0.70198935,-0.7235376,-0.6958037,-0.7457563,-0.8565301,0.8453957,-0.4856537,-0.6418944,-0.8592723,-0.9428279,0.8491470813751221,-0.6252561807632446
Gm43821,0.24301295,0.03446963,-0.034256294,-0.44721407,-0.9213734,-0.28605968,-0.15332766,-0.16788843,-0.24172066,-0.24835451,0.20918962,0.38174695,-0.34316838,-0.45148045,-0.50561184,-0.50968057,-0.521081,-0.34318888,-0.97955865,0.09634822607040405,-0.060664668679237366
Elf2,0.4194103,0.19805431,0.13110526,-0.28865427,-0.90834403,-0.15671077,-0.06235762,-0.08763175,-0.13802154,-0.16486497,-0.15809625,-0.1771428,0.02892733,0.34495503,0.2320534,-0.36412972,-0.4308806,-0.2479281,-0.98348993,-0.10660873353481293,-0.38086065649986267
Maml3,0.7478588,0.5003335,0.4549976,0.4616239,-0.86770934,0.2929428,0.35576254,0.22807793,0.25099996,0.1857906,0.2728778,0.20448554,0.17970058,-0.05658959,-0.094818726,-0.20370527,-0.30235237,-0.14608048,-0.9744869,-0.5739587545394897,-0.29993078112602234
Cog6,-0.6684033,-0.69505453,-0.6689355,-0.7270006,-0.8761067,-0.7582905,-0.71625483,-0.7181483,-0.6976015,-0.6959204,-0.71355313,-0.7456494,-0.7632329,-0.7199194,-0.6779291,-0.7404751,0.788922,-0.022046551,-0.95757407,0.8870989084243774,-1.0602033138275146
Nbea,0.19697489,0.022743694,0.008552998,-0.15847388,0.96176714,0.07476348,-0.035816535,-0.12682594,-0.13047162,-0.13279258,-0.12075412,-0.14777152,-0.21397911,-0.27351892,-0.26646173,-0.26869452,-0.34763002,-0.23310329,-0.94746906,-1.4574984312057495,0.7200518846511841
Rnf13,0.25564077,0.11257378,0.104717016,-0.14813335,0.8441501,0.31652832,0.15806985,0.07201073,0.10941433,0.07412983,0.07923264,0.033055805,-0.015490599,-0.10665816,-0.098425716,-0.10637297,-0.26043648,-0.111084715,-0.94921035,-1.8165411949157715,0.31656208634376526
Tsc22d2,0.67358035,0.44722033,0.39474136,0.30172718,-0.9239836,0.19813205,0.27937016,0.16630304,0.16317022,0.11687649,0.1787793,0.09390722,0.22072874,0.20631796,0.25311956,0.21637177,-0.16608216,-0.005707152,-0.96404535,-0.5712474584579468,-0.5428069829940796
Siah2,0.72465265,0.036847368,-0.03493662,-1.0655227,-0.97539407,-0.97585744,-0.9424626,-0.9168571,-0.9201988,-0.93811005,-0.9657331,-0.98851985,-1.0011942,-1.0076883,-1.0117501,-1.0144898,-1.0148377,-1.0112989,-1.006489,0.24723932147026062,2.4237475395202637
4930593A02Rik,-0.6806845,-0.7083706,-0.6919826,-0.8021732,-0.964696,-0.86570066,-0.84928805,-0.8957075,-0.9120725,-0.8962398,-0.8775383,-0.8225533,1.0164918,-0.88131446,-0.972989,-0.90772086,-0.95776373,-0.96997446,-0.9717905,1.0723459720611572,-0.33063220977783203
Med12l,0.62821954,0.37113643,0.25629005,-0.19791095,-0.98802084,0.16667682,0.20647173,0.25347167,0.12899604,-0.11307213,-0.23379444,-0.42246008,-0.49078244,-0.47849315,-0.43754858,-0.42419422,-0.47424406,-0.29070985,-0.96354157,-0.1878717541694641,0.193354070186615
P2ry13,0.33242202,0.030383307,0.06756889,0.39850962,-1.0504361,-0.48978257,-0.37259305,-0.48953366,-0.529678,-0.5642031,-0.6016788,-0.6363634,-0.6654112,-0.68418264,-0.6919569,-0.7041595,-0.6966104,-0.5349713,-0.97793335,-0.21109867095947266,1.3945358991622925
P2ry12,0.78295857,0.5925725,0.5331704,0.4649464,0.508688,0.315992,0.51834786,0.42880386,0.35049993,0.38018966,0.41065967,0.3728963,0.2875709,0.18855926,0.16913602,0.22376676,-0.15937696,0.05073993,-0.95788306,-1.2067015171051025,-0.5709646940231323
Mbnl1,0.7825018,0.5981042,0.5498842,0.4892316,0.41877472,0.3463813,0.54740995,0.45260137,0.371032,0.41534662,0.44790357,0.41614282,0.3360181,0.26781458,0.25794983,0.32534987,-0.065311685,0.12124224,-0.9559292,-1.2113804817199707,-0.6628457307815552
Dhx36,-0.3211236,-0.37484908,-0.3465796,-0.40659553,-0.78150636,-0.5820226,-0.43558908,-0.47598857,-0.47351223,-0.49864703,-0.54229575,-0.55810803,-0.51895,-0.56939703,-0.6989297,0.75770575,-0.3163482,-0.33523262,-0.9797408,0.4618074595928192,-0.7174930572509766
E130311K13Rik,-0.091909215,-0.30799663,-0.25521058,-0.49214584,-0.6843244,-0.40901798,-0.0003362,0.6495565,-0.21485548,-0.40560997,-0.4401632,-0.5502494,-0.5710768,-0.56505686,-0.5710118,-0.6013676,-0.6368179,-0.4704883,-0.98449975,0.4000183045864105,0.39866796135902405
Rsrc1,0.29912478,0.09453628,0.02984801,-0.38566434,-0.91164654,-0.2588079,-0.14437135,-0.16163567,-0.2184044,-0.25835347,-0.27416873,0.06747904,0.5461426,-0.26878828,-0.40114486,-0.4570673,-0.48737097,-0.3090467,-0.9836671,0.03036564588546753,-0.21272851526737213
Gfm1,-0.6110399,-0.6725019,-0.6430206,-0.7303512,-0.9215497,-0.7812842,-0.7378224,-0.75749797,-0.7516589,-0.7673635,-0.7866046,-0.7573416,-0.7898702,-0.8663333,0.8784862,-0.5570678,-0.80843467,-0.88191587,-0.9563177,0.964828610420227,-0.6438732147216797
Kpna4,-0.20169519,-0.23080452,-0.21332453,-0.3990414,1.0471659,-0.35250378,-0.19497044,-0.39680606,-0.44488072,-0.4959402,-0.5201726,-0.5400911,-0.5618311,-0.57613254,-0.58880365,-0.6210447,-0.6426452,-0.5051387,-0.9883905,-1.2080504894256592,2.0305492877960205
Ppm1l,0.0761192,-0.055419266,-0.065388784,-0.17768893,1.0408186,-0.1320312,-0.11395654,-0.24894659,-0.2562418,-0.26370305,-0.273749,-0.28612727,-0.3252222,-0.3574193,-0.35542685,-0.36850595,-0.43284023,-0.30203795,-0.94537276,-1.2670660018920898,1.006607174873352
4930509J09Rik,-1.1010599,-0.98308724,1.0520352,-1.0453897,-0.987724,-0.9870556,-0.9804538,-0.992534,-1.0093957,-1.0155349,-1.0181457,-1.0206577,-1.0226461,-1.0239334,-1.0251573,-1.0266851,-1.0280474,-1.0281386,-1.0263264,2.2177178859710693,0.8708533048629761
Tmem144,0.25705117,0.06542173,0.015421923,-0.37583345,-0.89600474,-0.28233224,-0.16718991,-0.19056754,-0.24215053,-0.2697965,-0.31036413,-0.12923245,0.63724965,-0.19056384,-0.3674816,-0.45506787,-0.50070703,-0.3133642,-0.9851844,0.05617065727710724,-0.23899662494659424
Tmem131l,-0.29174024,-0.33991903,-0.30559063,-0.35125798,-0.72115344,-0.5278763,-0.39668417,-0.4368835,-0.4262691,-0.44953036,-0.4890381,-0.53940547,-0.55462414,-0.50432014,-0.49812037,-0.6053434,0.79041004,0.14241427,-0.9654967,0.32917335629463196,-0.9474610090255737
Gm37240,-0.00040439516,-0.09714562,-0.10242647,-0.210957,1.0660084,-0.21435918,-0.13328843,-0.28935426,-0.30171502,-0.3172565,-0.334917,-0.349881,-0.38271844,-0.40769428,-0.4057389,-0.4204777,-0.4752887,-0.3323149,-0.9514162,-1.2049212455749512,1.1687610149383545
Gatb,-0.63413566,-0.7147252,-0.6775289,-0.81819254,1.0382318,-0.68200934,-0.68438536,-0.6929272,-0.7283601,-0.7523277,-0.7768994,-0.79709655,-0.8130322,-0.8260855,-0.8359459,-0.8467902,-0.870436,-0.8993186,-0.9136592,0.8794083595275879,0.8665865659713745
Sh3d19,-0.39668477,-0.46830684,-0.43801308,-0.5436522,-0.8687965,-0.6783236,-0.5719019,-0.62290484,-0.6389537,-0.6428512,-0.6282522,-0.71698385,-0.72411966,0.9227978,-0.5681745,-0.6853291,-0.52870995,-0.8975323,-0.9515231,0.7274199724197388,-0.4251302182674408
Lrba,-0.62315536,-0.5991279,-0.6157974,-0.6049291,-0.60143304,-0.61314416,-0.6391774,-0.62102246,-0.63604516,-0.6516671,-0.6657041,-0.6839783,-0.70835334,-0.7306336,-0.72973645,-0.7173257,-0.74273574,-0.77863944,0.99738634,0.7138668298721313,-2.6088998317718506
Arhgef11,-0.38914067,-0.46112853,-0.42858982,-0.5091148,-0.8393807,-0.64567584,-0.531143,-0.5708982,-0.57550013,-0.5966053,-0.61782956,-0.5956458,-0.67785645,-0.79683936,0.8228767,-0.3786524,-0.6674355,-0.46978348,-0.983906,0.6479172706604004,-0.5809420347213745
Crabp2,-0.9297939,-0.8974179,-0.8157758,-0.8975308,-0.98951966,-0.95816344,-0.9385447,-0.9496432,-0.9562805,-0.97483116,-0.99321824,-0.9794865,-0.9512233,-0.8213778,1.015423,-0.86673236,-0.95423573,-0.9544112,-0.9747513,1.326164722442627,-0.6703641414642334
Gm3764,-0.47507,-0.55680686,-0.5238372,-0.6217791,-0.8867335,-0.71069443,-0.63960326,-0.6763878,-0.68176425,-0.69793975,-0.69486856,-0.69347256,-0.83412087,0.068628356,0.540312,-0.79995215,-0.6412597,-0.9036937,-0.95078343,0.8209189176559448,-0.5190849304199219
Smg5,-0.71569866,-0.7935748,-0.7543581,-0.8199657,1.0549403,-0.7819672,-0.77835834,-0.76596355,-0.798831,-0.82263666,-0.8420634,-0.85848725,-0.87346566,-0.8879122,-0.901255,-0.9125724,-0.92130375,-0.927465,-0.93139464,0.9851232767105103,0.8962510824203491
Ash1l,-0.6992536,-0.5059365,-0.4054618,-0.24410953,-0.29015303,-0.25712264,-0.30822718,-0.25307882,-0.17650956,-0.17579822,-0.20160796,-0.1960436,-0.13165593,-0.030569904,0.011668295,0.080889896,0.12989838,0.112809055,0.3345142,-0.45804497599601746,-3.2483437061309814
Il6ra,0.668676,0.44376612,0.3929811,0.31080404,-0.9198905,0.19669601,0.28096282,0.16794191,0.16458634,0.11968335,0.18088451,0.08038515,0.19312543,0.19256708,0.2591283,0.26406777,-0.055780113,0.043591246,-0.9604351,-0.589424729347229,-0.5905462503433228
Ubap2l,0.0426926,-0.055208176,-0.024541631,-0.3666957,0.5870258,0.41684252,0.1665878,0.090045586,0.09652415,0.035448406,0.003525667,-0.028666459,-0.09370983,-0.14985843,-0.15365547,-0.16291341,-0.28054208,-0.1404935,-0.9473011,-2.1434295177459717,0.71296226978302
Tpm3,0.33826023,0.18460344,0.16456302,-0.059222624,0.8787072,0.30459058,0.19184783,0.10383703,0.13120718,0.10977388,0.11872213,0.06785714,0.020831622,-0.08165808,-0.071809575,-0.08068688,-0.25375164,-0.096078396,-0.95053774,-1.7330931425094604,0.15067869424819946
Rps27,-0.7570305,-0.46228337,-0.28335458,0.04648447,-0.029357806,0.17184925,0.12868461,0.16288766,0.36930543,0.34870225,0.3235126,0.28192145,0.38161963,0.40884078,0.41966718,0.42860138,0.36603385,0.4521081,-0.0035554469,-2.2657241821289062,-4.142311096191406
Pogz,-0.03452103,-0.15580054,-0.15192889,-0.4173169,-0.86767286,-0.44660693,-0.31266075,-0.34207392,-0.38480097,-0.45752603,-0.325593,0.7801015,-0.41128266,-0.4487738,-0.50935984,-0.60436136,-0.60980713,-0.4228115,-0.9884581,0.3040062189102173,-0.11062085628509521
Vps72,-0.051057912,-0.17120095,-0.16508992,-0.4271763,-0.8704408,-0.4589538,-0.32243347,-0.34910768,-0.39684808,-0.471305,-0.16163635,0.73744696,-0.4958893,-0.46089125,-0.5199247,-0.6256476,-0.6234663,-0.4439174,-0.97845095,0.3250989019870758,-0.08794854581356049
Bnipl,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
Arnt,0.3577103,0.06916055,-0.1049162,-0.5432941,-0.8428927,-0.0020561367,0.107769474,0.34659213,-0.1940595,-0.38400787,-0.4532354,-0.5387081,-0.5512298,-0.53985035,-0.51540613,-0.5192097,-0.5654964,-0.35839313,-0.97442335,0.1350749135017395,0.4918340742588043
Ctss,-0.5749302,-0.44347697,-0.26398754,0.046250075,0.0029981881,0.1927585,0.1454103,0.17328276,0.38357538,0.3456555,0.31581062,0.2781098,0.37093627,0.4107659,0.41426015,0.4166019,0.3613541,0.3671378,0.096049175,-2.1680591106414795,-3.123636245727539
Adamtsl4,-0.6312249,-0.66033244,-0.6655511,0.19362323,0.15331663,-0.7683717,-0.7048738,-0.71864045,-0.7541124,-0.77932525,-0.7995684,-0.81646323,-0.82993543,-0.8411099,-0.8493538,-0.8550308,-0.8664892,-0.8918099,-0.9116825,0.9432601928710938,1.0922266244888306
Ciart,-0.7181983,-0.82713515,-0.859759,-0.97043806,-0.9565546,-0.9157392,0.9227153,-0.83556044,-0.96814924,-0.91306025,-0.95451516,-0.9619245,-0.967871,-0.97621614,-0.9823522,-0.9879815,-0.9938732,-0.9992667,-1.0036621,1.0973910093307495,0.4801960289478302
Otud7b,0.6777162,0.42181844,0.3509727,0.110404365,-0.99631315,0.2381762,0.28303397,0.24768105,0.12663451,-0.07034877,-0.1365795,-0.3372271,-0.44067985,-0.44374508,-0.39493632,-0.3790989,-0.4331947,-0.26887923,-0.9613593,-0.30394577980041504,0.13677895069122314
Bcl9,0.15010929,-0.010281242,-0.022776052,-0.002683878,1.0162305,-0.1982208,-0.116643354,-0.23487867,-0.23696308,-0.23804693,-0.24511896,-0.25003982,-0.29170448,-0.32961655,-0.33138394,-0.34777176,-0.41819328,-0.29138988,-0.94481725,-1.1558376550674438,0.8641693592071533
Notch2,0.4589544,0.26634294,0.22123998,0.08083646,0.91633093,0.19798997,0.17638347,0.091174886,0.08476927,0.08900837,0.10601099,0.060757745,-0.014505245,-0.1313366,-0.12115823,-0.121437356,-0.26620066,-0.12781426,-0.95301336,-1.4712634086608887,0.11173921823501587
Man1a2,0.75655025,0.5251533,0.4717669,0.55569065,0.3384773,0.23455568,0.4128418,0.31830472,0.2419513,0.19292873,0.22596388,0.15215361,0.028552122,-0.13789694,-0.120633185,-0.13337947,-0.27666086,-0.13827042,-0.96330804,-0.9441182613372803,-0.19244958460330963
Slc22a15,-0.76320434,-0.7458451,-0.4768551,0.8890873,-1.03407,-0.8767138,-0.8564323,-0.8854463,-0.89783,-0.917562,-0.9406441,-0.9622235,-0.97814506,-0.98783094,-0.99294764,-0.99495965,-0.9944739,-0.99124306,-0.9841977,1.2614052295684814,1.312671422958374
Bcas2,-0.15953074,-0.24407907,-0.27183872,0.6931717,-0.66429853,-0.44916588,-0.40762413,-0.42887855,-0.45034432,-0.48016834,-0.50847065,-0.53251064,-0.551944,-0.55939305,-0.5539635,-0.56372833,-0.5950994,-0.47775733,-0.9695652,0.48986801505088806,1.2339160442352295
Olfml3,-0.31933492,-0.37969995,-0.3555457,-0.32298845,-0.33310682,-0.41908884,-0.40300107,-0.408292,-0.43180484,-0.451185,-0.4780197,-0.5161303,-0.5639323,-0.60027826,-0.61276126,-0.6102827,-0.6457883,0.24522814,0.6776856,0.21334412693977356,-1.6009528636932373
Rsbn1,-0.029320486,-0.11145005,-0.11467959,-0.28608203,1.0463254,-0.16119182,-0.12805793,-0.28385752,-0.30520403,-0.32531053,-0.3446176,-0.36319965,-0.39545566,-0.4186626,-0.41574395,-0.42961192,-0.481587,-0.33598423,-0.9531098,-1.2766225337982178,1.2446547746658325
Magi3,0.044570804,-0.058406293,-0.044683322,-0.26797575,-0.7922897,-0.36500275,-0.2334766,-0.28242195,-0.306611,-0.3404392,-0.35690635,-0.3591197,-0.3794796,-0.46146637,-0.2898457,0.860678,-0.559306,-0.27763516,-0.9859994,0.13349971175193787,-0.5980871915817261
Gm43258,0.8688428,-0.4401908,-0.6684451,-1.0203629,-0.99894696,-1.0231845,-0.9881992,-0.9913469,-0.9985747,-1.0021677,-1.0056922,-1.0104964,-1.015463,-1.0193713,-1.0221354,-1.0241475,-1.0256639,-1.0265341,-1.0263188,0.7232140302658081,3.3376781940460205
Lrig2,0.19912301,-0.06773545,-0.046313442,0.9936394,-1.0001693,-0.37840897,-0.3014884,-0.3940866,-0.4275999,-0.45545185,-0.47646427,-0.5093494,-0.5405277,-0.55745786,-0.560768,-0.57961255,-0.6032134,-0.450355,-0.9807281,-0.3675451874732971,1.2166069746017456
Capza1,0.6325697,0.50264466,0.5057066,0.54599106,-0.43704057,0.39895737,0.4913503,0.36441034,0.3554532,0.39857113,0.44748443,0.3533265,0.38152403,0.38498223,0.44005334,0.48752564,0.27892396,0.48359144,-0.84605145,-1.1572802066802979,-1.028095006942749
Cttnbp2nl,0.6787685,0.46395528,0.42992777,0.4720754,-0.82256156,0.27334365,0.36650938,0.23234747,0.22814687,0.20268136,0.27293068,0.15588835,0.23286854,0.23625968,0.30425453,0.318882,0.15850185,0.21480231,-0.9439861,-0.7670265436172485,-0.7280123233795166
Rap1a,0.40467972,0.18502937,0.13315095,-0.26644677,-0.88162434,-0.15624,-0.0602746,-0.097185954,-0.14262831,-0.1763546,-0.14638904,-0.19938461,-0.16127986,-0.07972629,0.15150696,0.58582103,-0.50769955,-0.24046709,-0.9830572,-0.12410642206668854,-0.5132924914360046
Tmigd3,-0.27160144,-0.4099096,-0.32312006,-0.39904028,-0.56993973,0.80145305,-0.18822332,-0.3783716,-0.4336236,-0.4587096,-0.4833312,-0.5079866,-0.52921706,-0.5398635,-0.54464304,-0.57693374,-0.58598804,-0.4899748,-0.9895362,0.4947833716869354,0.5819514989852905
Gm27008,-0.18990628,-0.343951,-0.31106484,-0.588267,-0.8481456,-0.53619725,-0.48239493,-0.27153975,0.8710454,-0.39638692,-0.50895983,-0.5704103,-0.6855083,-0.6860334,-0.6813352,-0.71305025,-0.72389233,-0.65924215,-0.9082697,0.5294066667556763,0.26915159821510315
Sort1,-0.62462395,-0.6058881,-0.6194857,-0.6116674,-0.6079424,-0.6205293,-0.6470632,-0.6300653,-0.64504254,-0.6605017,-0.6743371,-0.69242126,-0.71651644,-0.73838,-0.73698604,-0.7242753,-0.7487723,-0.7834109,1.0012498,0.7340290546417236,-2.571226119995117
Fndc7,0.9712636,-0.8879713,-0.9225704,-1.0210109,-1.0261502,-0.9769786,-0.9804533,-0.9885679,-0.9983235,-1.0093268,-1.0170087,-1.02027,-1.0210843,-1.0216151,-1.0228207,-1.0244366,-1.0252765,-1.0241517,-1.0218668,1.0639840364456177,3.099673271179199
